Date,Recip_County,Recip_State,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Census2019,Census2019_12PlusPop,Census2019_18PlusPop
4/3/2021,Hunterdon County,NJ,41105,33.1,41105,37.2,40986,40.7,15852,65.8,21809,17.5,21809,19.8,21772,21.6,9991,41.5,124371,110363,100659
4/3/2021,Monmouth County,NJ,215548,34.8,215532,40,214986,43.9,79795,70.9,120223,19.4,120221,22.3,120030,24.5,50657,45,618795,539254,489383
4/3/2021,Somerset County,NJ,114971,35,114960,40.2,114377,44.3,36494,68.6,63663,19.4,63663,22.3,63485,24.6,24851,46.7,328934,285695,258178
4/3/2021,Camden County,NJ,170099,33.6,170089,39.4,169457,43.2,56377,69.1,103581,20.5,103576,24,103291,26.3,37847,46.4,506471,431523,392248
4/3/2021,Salem County,NJ,18984,30.4,18982,35.4,18948,38.6,8492,71.5,10183,16.3,10183,19,10168,20.7,5053,42.6,62385,53679,49051
4/3/2021,Unknown County,NJ,189917,0,,0,,0,,0,187586,0,187586,0,185700,0,73033,0,,,
4/3/2021,Cape May County,NJ,39516,42.9,39515,48.4,39429,51.8,18752,74.5,27211,29.6,27211,33.3,27172,35.7,14001,55.6,92039,81647,76089
4/3/2021,Warren County,NJ,34593,32.9,34591,37.2,34550,40.7,14808,75.1,18949,18,18949,20.4,18935,22.3,10218,51.8,105267,92873,84914
4/3/2021,Mercer County,NJ,108214,29.5,108206,34.2,107674,37.2,37779,65.7,55243,15,55241,17.5,55081,19,22815,39.7,367430,316439,289368
4/3/2021,Union County,NJ,156621,28.2,156602,33.3,155918,36.6,48921,59.7,83688,15,83686,17.8,83490,19.6,31403,38.3,556341,470390,426483
4/3/2021,Burlington County,NJ,164335,36.9,164327,42.5,163635,46.3,56043,72.4,100520,22.6,100519,26,100265,28.4,39708,51.3,445349,387026,353190
4/3/2021,Gloucester County,NJ,101096,34.7,101094,40.1,100683,44.1,33969,71.4,60331,20.7,60331,24,60135,26.3,22565,47.4,291636,251839,228537
4/3/2021,Atlantic County,NJ,95284,36.1,95281,41.8,94792,45.5,33625,68.6,55541,21.1,55540,24.4,55385,26.6,22874,46.7,263670,227677,208133
4/3/2021,Passaic County,NJ,132563,26.4,132529,31.4,132177,34.5,46368,61.7,74073,14.8,74070,17.5,73965,19.3,30248,40.2,501826,422206,382808
4/3/2021,Bergen County,NJ,347596,37.3,347565,43.1,346070,47,120515,73.2,213565,22.9,213562,26.5,213147,29,90858,55.2,932202,807139,735893
4/3/2021,Sussex County,NJ,44367,31.6,44355,35.8,44251,39.1,16752,66.4,25693,18.3,25693,20.7,25665,22.7,11213,44.4,140488,123854,113243
4/3/2021,Hudson County,NJ,182881,27.2,182846,31.8,182528,34.1,48530,59.3,89428,13.3,89427,15.6,89370,16.7,31625,38.6,672391,574459,535676
4/3/2021,Middlesex County,NJ,252901,30.7,252889,35.7,251679,38.9,83701,65.5,135078,16.4,135078,19.1,134707,20.8,51594,40.4,825062,708391,646270
4/3/2021,Ocean County,NJ,173966,28.7,173952,34.3,173775,37.7,86751,62.7,103792,17.1,103791,20.5,103714,22.5,56201,40.6,607186,507517,460496
4/3/2021,Cumberland County,NJ,38590,25.8,38590,30.6,38521,33.8,14586,62.4,18714,12.5,18714,14.9,18688,16.4,7497,32,149527,125954,114047
4/3/2021,Essex County,NJ,229409,28.7,229385,34.1,228572,37.5,70242,63.2,125133,15.7,125130,18.6,124896,20.5,46661,42,798975,671913,609578
4/3/2021,Morris County,NJ,207169,42.1,207032,48.3,206065,52.9,66683,77.1,127350,25.9,127347,29.7,127022,32.6,52284,60.5,491845,428537,389368
4/2/2021,Hunterdon County,NJ,40156,32.3,40156,36.4,40048,39.8,15691,65.1,21132,17,21132,19.1,21098,21,9707,40.3,124371,110363,100659
4/2/2021,Unknown County,NJ,185968,0,,0,,0,,0,178603,0,178603,0,176788,0,70048,0,,,
4/2/2021,Somerset County,NJ,112474,34.2,112463,39.4,111923,43.4,36150,68,62130,18.9,62130,21.7,61964,24,24403,45.9,328934,285695,258178
4/2/2021,Bergen County,NJ,340472,36.5,340441,42.2,339053,46.1,119678,72.7,207911,22.3,207908,25.8,207522,28.2,89238,54.2,932202,807139,735893
4/2/2021,Hudson County,NJ,174326,25.9,174291,30.3,174012,32.5,47556,58.1,85810,12.8,85809,14.9,85755,16,30614,37.4,672391,574459,535676
4/2/2021,Cumberland County,NJ,38058,25.5,38058,30.2,37994,33.3,14465,61.8,18427,12.3,18427,14.6,18403,16.1,7387,31.6,149527,125954,114047
4/2/2021,Ocean County,NJ,171199,28.2,171185,33.7,171018,37.1,85766,62,101661,16.7,101660,20,101586,22.1,55039,39.8,607186,507517,460496
4/2/2021,Passaic County,NJ,129323,25.8,129289,30.6,128970,33.7,45863,61,72317,14.4,72314,17.1,72217,18.9,29697,39.5,501826,422206,382808
4/2/2021,Sussex County,NJ,43341,30.9,43329,35,43233,38.2,16650,66,25173,17.9,25173,20.3,25145,22.2,11052,43.8,140488,123854,113243
4/2/2021,Cape May County,NJ,39012,42.4,39011,47.8,38933,51.2,18628,74,26645,28.9,26645,32.6,26608,35,13736,54.6,92039,81647,76089
4/2/2021,Atlantic County,NJ,93305,35.4,93302,41,92843,44.6,33312,67.9,54366,20.6,54365,23.9,54220,26.1,22464,45.8,263670,227677,208133
4/2/2021,Middlesex County,NJ,247118,30,247107,34.9,245989,38.1,82639,64.7,131384,15.9,131384,18.5,131041,20.3,50384,39.4,825062,708391,646270
4/2/2021,Camden County,NJ,167458,33.1,167448,38.8,166863,42.5,55882,68.5,101075,20,101070,23.4,100803,25.7,36962,45.3,506471,431523,392248
4/2/2021,Warren County,NJ,33880,32.2,33878,36.5,33842,39.9,14706,74.6,18420,17.5,18420,19.8,18408,21.7,9906,50.3,105267,92873,84914
4/2/2021,Morris County,NJ,203818,41.4,203681,47.5,202768,52.1,66290,76.6,123976,25.2,123973,28.9,123672,31.8,51597,59.7,491845,428537,389368
4/2/2021,Gloucester County,NJ,99774,34.2,99772,39.6,99390,43.5,33774,71,58996,20.2,58996,23.4,58808,25.7,22156,46.6,291636,251839,228537
4/2/2021,Union County,NJ,152658,27.4,152639,32.4,152013,35.6,48420,59.1,82429,14.8,82428,17.5,82238,19.3,31084,37.9,556341,470390,426483
4/2/2021,Salem County,NJ,18778,30.1,18776,35,18742,38.2,8452,71.2,10020,16.1,10020,18.7,10007,20.4,5001,42.1,62385,53679,49051
4/2/2021,Burlington County,NJ,160964,36.1,160956,41.6,160328,45.4,55509,71.7,97723,21.9,97722,25.2,97481,27.6,38761,50.1,445349,387026,353190
4/2/2021,Essex County,NJ,223471,28,223447,33.3,222724,36.5,69318,62.4,122394,15.3,122391,18.2,122175,20,45910,41.3,798975,671913,609578
4/2/2021,Mercer County,NJ,105838,28.8,105831,33.4,105356,36.4,37340,65,53542,14.6,53541,16.9,53392,18.5,22075,38.4,367430,316439,289368
4/2/2021,Monmouth County,NJ,211204,34.1,211188,39.2,210690,43.1,79008,70.2,117757,19,117755,21.8,117577,24,49840,44.3,618795,539254,489383
4/1/2021,Cape May County,NJ,38399,41.7,38398,47,38323,50.4,18454,73.3,26036,28.3,26036,31.9,26003,34.2,13445,53.4,92039,81647,76089
4/1/2021,Camden County,NJ,164080,32.4,164070,38,163522,41.7,55180,67.7,97644,19.3,97639,22.6,97392,24.8,35897,44,506471,431523,392248
4/1/2021,Cumberland County,NJ,37516,25.1,37516,29.8,37453,32.8,14320,61.2,17929,12,17929,14.2,17910,15.7,7215,30.8,149527,125954,114047
4/1/2021,Unknown County,NJ,181450,0,,0,,0,,0,166607,0,166607,0,164868,0,66040,0,,,
4/1/2021,Monmouth County,NJ,206559,33.4,206543,38.3,206085,42.1,78035,69.4,114816,18.6,114814,21.3,114648,23.4,48742,43.3,618795,539254,489383
4/1/2021,Atlantic County,NJ,91381,34.7,91378,40.1,90939,43.7,32931,67.2,52839,20,52838,23.2,52698,25.3,21921,44.7,263670,227677,208133
4/1/2021,Hudson County,NJ,167130,24.9,167095,29.1,166857,31.1,46852,57.2,82758,12.3,82757,14.4,82707,15.4,29693,36.3,672391,574459,535676
4/1/2021,Salem County,NJ,18629,29.9,18627,34.7,18596,37.9,8416,70.9,9842,15.8,9842,18.3,9831,20,4940,41.6,62385,53679,49051
4/1/2021,Sussex County,NJ,42218,30.1,42206,34.1,42119,37.2,16482,65.3,24512,17.4,24512,19.8,24484,21.6,10752,42.6,140488,123854,113243
4/1/2021,Gloucester County,NJ,98439,33.8,98437,39.1,98066,42.9,33487,70.4,57288,19.6,57288,22.7,57108,25,21638,45.5,291636,251839,228537
4/1/2021,Union County,NJ,148091,26.6,148074,31.5,147499,34.6,47689,58.2,79829,14.3,79828,17,79653,18.7,30240,36.9,556341,470390,426483
4/1/2021,Somerset County,NJ,109138,33.2,109128,38.2,108630,42.1,35649,67,60314,18.3,60314,21.1,60154,23.3,23895,44.9,328934,285695,258178
4/1/2021,Bergen County,NJ,332349,35.7,332319,41.2,331047,45,118566,72,200829,21.5,200827,24.9,200464,27.2,86769,52.7,932202,807139,735893
4/1/2021,Ocean County,NJ,167796,27.6,167782,33.1,167624,36.4,84446,61,97673,16.1,97672,19.2,97600,21.2,52603,38,607186,507517,460496
4/1/2021,Mercer County,NJ,101575,27.6,101568,32.1,101137,35,36343,63.2,50200,13.7,50199,15.9,50061,17.3,20889,36.3,367430,316439,289368
4/1/2021,Passaic County,NJ,125442,25,125410,29.7,125137,32.7,45177,60.1,69440,13.8,69439,16.4,69353,18.1,28754,38.2,501826,422206,382808
4/1/2021,Middlesex County,NJ,239816,29.1,239805,33.9,238778,36.9,81344,63.7,127122,15.4,127122,17.9,126801,19.6,48924,38.3,825062,708391,646270
4/1/2021,Burlington County,NJ,157428,35.3,157420,40.7,156829,44.4,54824,70.9,94676,21.3,94675,24.5,94454,26.7,37770,48.8,445349,387026,353190
4/1/2021,Essex County,NJ,217151,27.2,217127,32.3,216486,35.5,68300,61.5,118916,14.9,118913,17.7,118712,19.5,44890,40.4,798975,671913,609578
4/1/2021,Hunterdon County,NJ,38710,31.1,38710,35.1,38615,38.4,15342,63.7,20561,16.5,20561,18.6,20532,20.4,9495,39.4,124371,110363,100659
4/1/2021,Morris County,NJ,200128,40.7,199991,46.7,199127,51.1,65827,76.1,120504,24.5,120501,28.1,120225,30.9,50699,58.6,491845,428537,389368
4/1/2021,Warren County,NJ,32549,30.9,32547,35,32517,38.3,14519,73.7,18181,17.3,18181,19.6,18169,21.4,9830,49.9,105267,92873,84914
3/31/2021,Middlesex County,NJ,230917,28,230906,32.6,229952,35.6,78648,61.6,122091,14.8,122091,17.2,121794,18.8,46952,36.7,825062,708391,646270
3/31/2021,Passaic County,NJ,121446,24.2,121414,28.8,121174,31.7,44416,59.1,66549,13.3,66548,15.8,66464,17.4,27540,36.6,501826,422206,382808
3/31/2021,Essex County,NJ,211458,26.5,211434,31.5,210854,34.6,67268,60.5,116036,14.5,116033,17.3,115847,19,44001,39.6,798975,671913,609578
3/31/2021,Hudson County,NJ,160840,23.9,160806,28,160593,30,46201,56.4,79456,11.8,79455,13.8,79411,14.8,28572,34.9,672391,574459,535676
3/31/2021,Burlington County,NJ,153908,34.6,153900,39.8,153346,43.4,53826,69.6,91409,20.5,91408,23.6,91200,25.8,36396,47,445349,387026,353190
3/31/2021,Atlantic County,NJ,89291,33.9,89288,39.2,88865,42.7,32508,66.3,51492,19.5,51491,22.6,51364,24.7,21378,43.6,263670,227677,208133
3/31/2021,Unknown County,NJ,175185,0,,0,,0,,0,154631,0,154631,0,152966,0,61171,0,,,
3/31/2021,Ocean County,NJ,163604,26.9,163590,32.2,163438,35.5,82715,59.8,91088,15,91087,17.9,91019,19.8,48504,35.1,607186,507517,460496
3/31/2021,Somerset County,NJ,105383,32,105373,36.9,104911,40.6,34739,65.3,58602,17.8,58602,20.5,58452,22.6,23262,43.7,328934,285695,258178
3/31/2021,Bergen County,NJ,325506,34.9,325476,40.3,324313,44.1,117518,71.4,195053,20.9,195051,24.2,194705,26.5,84630,51.4,932202,807139,735893
3/31/2021,Cape May County,NJ,37804,41.1,37803,46.3,37731,49.6,18274,72.6,25212,27.4,25212,30.9,25179,33.1,12994,51.6,92039,81647,76089
3/31/2021,Sussex County,NJ,41098,29.3,41086,33.2,41012,36.2,16262,64.4,23826,17,23826,19.2,23798,21,10438,41.4,140488,123854,113243
3/31/2021,Mercer County,NJ,97675,26.6,97668,30.9,97273,33.6,35300,61.4,48324,13.2,48323,15.3,48193,16.7,20142,35,367430,316439,289368
3/31/2021,Cumberland County,NJ,36631,24.5,36631,29.1,36571,32.1,14134,60.4,17647,11.8,17647,14,17629,15.5,7093,30.3,149527,125954,114047
3/31/2021,Morris County,NJ,197293,40.1,197156,46,196338,50.4,65514,75.8,116910,23.8,116907,27.3,116652,30,49852,57.6,491845,428537,389368
3/31/2021,Gloucester County,NJ,97068,33.3,97066,38.5,96714,42.3,33204,69.8,55707,19.1,55707,22.1,55540,24.3,21141,44.4,291636,251839,228537
3/31/2021,Union County,NJ,143645,25.8,143628,30.5,143115,33.6,46919,57.2,77322,13.9,77321,16.4,77155,18.1,29393,35.9,556341,470390,426483
3/31/2021,Camden County,NJ,160935,31.8,160925,37.3,160411,40.9,54510,66.9,94281,18.6,94276,21.8,94054,24,34834,42.7,506471,431523,392248
3/31/2021,Salem County,NJ,18039,28.9,18037,33.6,18008,36.7,8289,69.8,9618,15.4,9618,17.9,9608,19.6,4866,41,62385,53679,49051
3/31/2021,Warren County,NJ,31889,30.3,31887,34.3,31857,37.5,14332,72.7,17477,16.6,17477,18.8,17466,20.6,9352,47.4,105267,92873,84914
3/31/2021,Monmouth County,NJ,200579,32.4,200563,37.2,200125,40.9,76003,67.6,110936,17.9,110934,20.6,110778,22.6,46920,41.7,618795,539254,489383
3/31/2021,Hunterdon County,NJ,37349,30,37349,33.8,37263,37,14870,61.7,20074,16.1,20074,18.2,20046,19.9,9252,38.4,124371,110363,100659
3/30/2021,Middlesex County,NJ,226563,27.5,226552,32,225665,34.9,77617,60.8,118266,14.3,118266,16.7,117985,18.3,45680,35.8,825062,708391,646270
3/30/2021,Cape May County,NJ,37403,40.6,37402,45.8,37334,49.1,18139,72.1,24413,26.5,24413,29.9,24380,32,12560,49.9,92039,81647,76089
3/30/2021,Cumberland County,NJ,36285,24.3,36285,28.8,36227,31.8,14013,59.9,17377,11.6,17377,13.8,17362,15.2,6980,29.8,149527,125954,114047
3/30/2021,Salem County,NJ,17865,28.6,17863,33.3,17835,36.4,8263,69.6,9468,15.2,9468,17.6,9458,19.3,4797,40.4,62385,53679,49051
3/30/2021,Mercer County,NJ,96113,26.2,96106,30.4,95737,33.1,35050,61,47048,12.8,47047,14.9,46926,16.2,19701,34.3,367430,316439,289368
3/30/2021,Sussex County,NJ,40212,28.6,40200,32.5,40129,35.4,15799,62.6,23149,16.5,23149,18.7,23121,20.4,10067,39.9,140488,123854,113243
3/30/2021,Atlantic County,NJ,87326,33.1,87323,38.4,86925,41.8,32150,65.6,50124,19,50123,22,50008,24,20913,42.7,263670,227677,208133
3/30/2021,Burlington County,NJ,151565,34,151557,39.2,151040,42.8,53300,68.9,89413,20.1,89412,23.1,89213,25.3,35630,46.1,445349,387026,353190
3/30/2021,Unknown County,NJ,173064,0,173057,0,167468,0,59580,0,146617,0,146617,0,144999,0,58355,0,,,
3/30/2021,Union County,NJ,140682,25.3,140665,29.9,140186,32.9,46336,56.5,75513,13.6,75512,16.1,75354,17.7,28812,35.2,556341,470390,426483
3/30/2021,Essex County,NJ,206956,25.9,206932,30.8,206399,33.9,66498,59.9,113358,14.2,113355,16.9,113186,18.6,43144,38.8,798975,671913,609578
3/30/2021,Camden County,NJ,158940,31.4,158930,36.8,158448,40.4,54040,66.3,92335,18.2,92330,21.4,92119,23.5,34167,41.9,506471,431523,392248
3/30/2021,Hunterdon County,NJ,36855,29.6,36855,33.4,36772,36.5,14730,61.2,19653,15.8,19653,17.8,19625,19.5,9048,37.6,124371,110363,100659
3/30/2021,Monmouth County,NJ,197462,31.9,197446,36.6,197040,40.3,75336,67,107848,17.4,107846,20,107696,22,45541,40.5,618795,539254,489383
3/30/2021,Warren County,NJ,31645,30.1,31643,34.1,31613,37.2,14247,72.3,17053,16.2,17053,18.4,17042,20.1,9150,46.4,105267,92873,84914
3/30/2021,Morris County,NJ,194271,39.5,194134,45.3,193368,49.7,65150,75.3,114026,23.2,114023,26.6,113796,29.2,49242,56.9,491845,428537,389368
3/30/2021,Somerset County,NJ,103602,31.5,103592,36.3,103159,40,34392,64.7,57512,17.5,57512,20.1,57369,22.2,22949,43.1,328934,285695,258178
3/30/2021,Gloucester County,NJ,95837,32.9,95835,38.1,95503,41.8,32892,69.1,54572,18.7,54572,21.7,54417,23.8,20701,43.5,291636,251839,228537
3/30/2021,Hudson County,NJ,157050,23.4,157016,27.3,156822,29.3,45740,55.8,76866,11.4,76865,13.4,76823,14.3,27822,34,672391,574459,535676
3/30/2021,Ocean County,NJ,161484,26.6,161470,31.8,161326,35,81799,59.1,89343,14.7,89342,17.6,89275,19.4,47437,34.3,607186,507517,460496
3/30/2021,Bergen County,NJ,320005,34.3,319975,39.6,318916,43.3,116586,70.8,189486,20.3,189484,23.5,189172,25.7,82761,50.3,932202,807139,735893
3/30/2021,Passaic County,NJ,119286,23.8,119254,28.2,119031,31.1,43913,58.4,65016,13,65015,15.4,64937,17,26991,35.9,501826,422206,382808
3/29/2021,Hunterdon County,NJ,36439,29.3,36439,33,36358,36.1,14656,60.8,18722,15.1,18722,17,18695,18.6,8351,34.7,124371,110363,100659
3/29/2021,Gloucester County,NJ,94620,32.4,94618,37.6,94299,41.3,32570,68.5,53536,18.4,53536,21.3,53386,23.4,20228,42.5,291636,251839,228537
3/29/2021,Salem County,NJ,17632,28.3,17630,32.8,17602,35.9,8215,69.2,9353,15,9353,17.4,9343,19,4765,40.1,62385,53679,49051
3/29/2021,Bergen County,NJ,315739,33.9,315709,39.1,314708,42.8,115652,70.2,184352,19.8,184350,22.8,184056,25,80714,49,932202,807139,735893
3/29/2021,Cape May County,NJ,36378,39.5,36377,44.6,36317,47.7,17847,70.9,23497,25.5,23497,28.8,23466,30.8,12196,48.5,92039,81647,76089
3/29/2021,Monmouth County,NJ,194024,31.4,194008,36,193639,39.6,74511,66.2,105120,17,105118,19.5,104977,21.5,44305,39.4,618795,539254,489383
3/29/2021,Burlington County,NJ,149085,33.5,149077,38.5,148601,42.1,52902,68.4,87430,19.6,87429,22.6,87245,24.7,34938,45.2,445349,387026,353190
3/29/2021,Warren County,NJ,31376,29.8,31374,33.8,31345,36.9,14166,71.9,16448,15.6,16448,17.7,16438,19.4,8772,44.5,105267,92873,84914
3/29/2021,Cumberland County,NJ,35945,24,35945,28.5,35894,31.5,13904,59.4,17183,11.5,17183,13.6,17168,15.1,6898,29.5,149527,125954,114047
3/29/2021,Camden County,NJ,156713,30.9,156703,36.3,156247,39.8,53565,65.7,90480,17.9,90475,21,90278,23,33535,41.1,506471,431523,392248
3/29/2021,Essex County,NJ,204590,25.6,204566,30.4,204075,33.5,66063,59.5,109778,13.7,109775,16.3,109619,18,42064,37.9,798975,671913,609578
3/29/2021,Mercer County,NJ,94788,25.8,94781,30,94447,32.6,34900,60.7,46149,12.6,46148,14.6,46035,15.9,19376,33.7,367430,316439,289368
3/29/2021,Hudson County,NJ,154348,23,154314,26.9,154134,28.8,45408,55.4,75031,11.2,75030,13.1,74992,14,27365,33.4,672391,574459,535676
3/29/2021,Ocean County,NJ,159328,26.2,159314,31.4,159178,34.6,81146,58.7,87784,14.5,87783,17.3,87722,19,46553,33.7,607186,507517,460496
3/29/2021,Morris County,NJ,191627,39,191490,44.7,190769,49,64915,75.1,111638,22.7,111635,26.1,111424,28.6,48654,56.3,491845,428537,389368
3/29/2021,Sussex County,NJ,39724,28.3,39712,32.1,39642,35,15624,61.9,22164,15.8,22164,17.9,22136,19.5,9468,37.5,140488,123854,113243
3/29/2021,Middlesex County,NJ,222016,26.9,222006,31.3,221188,34.2,76751,60.1,114481,13.9,114481,16.2,114224,17.7,44534,34.9,825062,708391,646270
3/29/2021,Passaic County,NJ,117867,23.5,117835,27.9,117626,30.7,43639,58,63880,12.7,63879,15.1,63805,16.7,26600,35.4,501826,422206,382808
3/29/2021,Unknown County,NJ,171029,0,171022,0,165612,0,59241,0,137428,0,137428,0,135867,0,54998,0,,,
3/29/2021,Union County,NJ,137895,24.8,137879,29.3,137435,32.2,45787,55.9,72606,13.1,72605,15.4,72449,17,28028,34.2,556341,470390,426483
3/29/2021,Somerset County,NJ,101819,31,101809,35.6,101412,39.3,34108,64.1,55838,17,55838,19.5,55707,21.6,22361,42,328934,285695,258178
3/29/2021,Atlantic County,NJ,83720,31.8,83717,36.8,83373,40.1,31494,64.2,47721,18.1,47720,21,47622,22.9,20141,41.1,263670,227677,208133
3/28/2021,Salem County,NJ,17491,28,17489,32.6,17463,35.6,8197,69.1,9243,14.8,9243,17.2,9234,18.8,4731,39.9,62385,53679,49051
3/28/2021,Atlantic County,NJ,83213,31.6,83210,36.5,82870,39.8,31380,64,47480,18,47479,20.9,47382,22.8,20047,40.9,263670,227677,208133
3/28/2021,Ocean County,NJ,157956,26,157942,31.1,157811,34.3,80772,58.4,86970,14.3,86969,17.1,86909,18.9,46135,33.4,607186,507517,460496
3/28/2021,Passaic County,NJ,116215,23.2,116183,27.5,115990,30.3,43346,57.7,62842,12.5,62841,14.9,62769,16.4,26094,34.7,501826,422206,382808
3/28/2021,Mercer County,NJ,93396,25.4,93389,29.5,93087,32.2,34750,60.4,45472,12.4,45471,14.4,45363,15.7,19167,33.3,367430,316439,289368
3/28/2021,Somerset County,NJ,100337,30.5,100327,35.1,99956,38.7,33941,63.8,55145,16.8,55145,19.3,55019,21.3,22184,41.7,328934,285695,258178
3/28/2021,Middlesex County,NJ,218661,26.5,218651,30.9,217899,33.7,76162,59.6,112836,13.7,112836,15.9,112595,17.4,44030,34.5,825062,708391,646270
3/28/2021,Cumberland County,NJ,35616,23.8,35616,28.3,35571,31.2,13840,59.2,17089,11.4,17089,13.6,17074,15,6870,29.4,149527,125954,114047
3/28/2021,Monmouth County,NJ,192334,31.1,192318,35.7,191960,39.2,74174,65.9,103386,16.7,103384,19.2,103250,21.1,43515,38.7,618795,539254,489383
3/28/2021,Hunterdon County,NJ,35971,28.9,35971,32.6,35893,35.7,14598,60.6,18443,14.8,18443,16.7,18418,18.3,8238,34.2,124371,110363,100659
3/28/2021,Sussex County,NJ,39042,27.8,39030,31.5,38965,34.4,15471,61.3,21816,15.5,21816,17.6,21791,19.2,9310,36.9,140488,123854,113243
3/28/2021,Morris County,NJ,188638,38.4,188501,44,187852,48.2,64692,74.8,109728,22.3,109725,25.6,109525,28.1,48158,55.7,491845,428537,389368
3/28/2021,Warren County,NJ,31089,29.5,31087,33.5,31060,36.6,14127,71.7,16301,15.5,16301,17.6,16292,19.2,8720,44.2,105267,92873,84914
3/28/2021,Bergen County,NJ,312436,33.5,312406,38.7,311473,42.3,115242,70,181220,19.4,181218,22.5,180932,24.6,79056,48,932202,807139,735893
3/28/2021,Hudson County,NJ,152664,22.7,152630,26.6,152460,28.5,45286,55.3,74335,11.1,74334,12.9,74297,13.9,27285,33.3,672391,574459,535676
3/28/2021,Gloucester County,NJ,93306,32,93304,37,93000,40.7,32376,68.1,52524,18,52524,20.9,52380,22.9,19902,41.8,291636,251839,228537
3/28/2021,Camden County,NJ,154670,30.5,154660,35.8,154226,39.3,53230,65.3,89037,17.6,89032,20.6,88845,22.7,33069,40.6,506471,431523,392248
3/28/2021,Essex County,NJ,202053,25.3,202030,30.1,201572,33.1,65689,59.1,107720,13.5,107717,16,107567,17.6,41451,37.3,798975,671913,609578
3/28/2021,Cape May County,NJ,36220,39.4,36219,44.4,36160,47.5,17792,70.7,23308,25.3,23308,28.5,23278,30.6,12101,48.1,92039,81647,76089
3/28/2021,Union County,NJ,136262,24.5,136246,29,135831,31.8,45578,55.6,71549,12.9,71548,15.2,71399,16.7,27806,33.9,556341,470390,426483
3/28/2021,Burlington County,NJ,146778,33,146770,37.9,146326,41.4,52507,67.9,85721,19.2,85720,22.1,85546,24.2,34308,44.3,445349,387026,353190
3/28/2021,Unknown County,NJ,169423,0,169416,0,164165,0,59040,0,132391,0,132391,0,130872,0,53262,0,,,
3/27/2021,Warren County,NJ,30729,29.2,30727,33.1,30704,36.2,14070,71.4,15911,15.1,15911,17.1,15903,18.7,8474,43,105267,92873,84914
3/27/2021,Atlantic County,NJ,82734,31.4,82731,36.3,82392,39.6,31260,63.8,46815,17.8,46814,20.6,46718,22.4,19687,40.2,263670,227677,208133
3/27/2021,Hunterdon County,NJ,35052,28.2,35052,31.8,34977,34.7,14512,60.3,18036,14.5,18036,16.3,18012,17.9,8065,33.5,124371,110363,100659
3/27/2021,Mercer County,NJ,91683,25,91676,29,91399,31.6,34457,59.9,44057,12,44056,13.9,43958,15.2,18599,32.4,367430,316439,289368
3/27/2021,Middlesex County,NJ,214598,26,214588,30.3,213881,33.1,75507,59.1,109159,13.2,109159,15.4,108938,16.9,42927,33.6,825062,708391,646270
